,Unnamed: 0,name,nickname,wins,losses,draws,height,weight,reach,stance,dob,sig_str_pm,str_acc,strikes_abs_pm,sig_str_def,td_avg,td_acc,td_def,sub_avg,total_fights,birth_year,birth_month,birth_day
3399,3399,Cortavious Romious,,9,4,0,59.0,135.0,68.0,Southpaw,1994-01-06,1.91,38.0,3.46,39.0,2.29,66.0,64.0,0.8,13,1994,1,6
3400,3400,Juancamilo Ronderos,100,4,2,0,58.0,125.0,64.0,Southpaw,1995-02-17,2.18,30.0,2.18,63.0,2.72,33.0,0.0,0.0,6,1995,2,17
3401,3401,Rongzhu,,27,6,0,64.0,155.0,71.0,Orthodox,2000-03-07,6.02,51.0,5.44,52.0,1.35,62.0,84.0,0.1,33,2000,3,7
3402,3402,Jesse Ronson,The Body Snatcher,21,12,1,65.0,155.0,70.0,Southpaw,1985-12-24,3.54,47.0,3.39,57.0,0.46,28.0,57.0,0.5,34,1985,12,24
3403,3403,George Roop,,15,13,1,67.0,135.0,72.0,Orthodox,1981-11-10,3.43,34.0,2.47,60.0,1.05,57.0,59.0,0.1,29,1981,11,10
3404,3404,Joao Roque,,7,2,4,61.0,155.0,71.55608591885442,Orthodox,1971-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1971,7,22
3405,3405,Aaron Rosa,,18,6,0,70.0,205.0,77.0,Orthodox,1983-05-28,4.03,47.0,4.41,45.0,0.36,33.0,85.0,0.4,24,1983,5,28
3406,3406,Charles Rosa,Boston Strong,14,8,0,64.0,145.0,69.0,Switch,1986-08-24,3.08,36.0,3.86,47.0,1.67,35.0,38.0,1.0,22,1986,8,24
3407,3407,Karol Rosa,,19,7,0,60.0,135.0,67.0,Orthodox,1994-12-30,5.88,56.0,4.59,49.0,1.17,48.0,70.0,0.2,26,1994,12,30
3408,3408,Jacob Rosales,The Lil Badger,13,7,0,66.0,155.0,74.0,Orthodox,1995-07-28,7.19,46.0,10.66,44.0,1.12,18.0,50.0,0.6,20,1995,7,28
3409,3409,Raul Rosas Jr.,El Nino Problema,11,1,0,64.0,135.0,67.0,Switch,2004-10-08,1.51,44.0,1.37,50.0,4.01,41.0,0.0,1.1,12,2004,10,8
3410,3410,Hilarie Rose,,4,2,0,58.0,115.0,63.0,Orthodox,1992-11-11,2.33,33.0,6.13,44.0,0.0,0.0,100.0,0.0,6,1992,11,11
3411,3411,Jake Rosholt,,12,5,1,67.0,185.0,71.55608591885442,Orthodox,1982-02-09,2.68,53.0,2.33,49.0,6.51,68.0,0.0,1.8,18,1982,2,9
3412,3412,Jared Rosholt,,14,4,0,68.0,265.0,75.0,Orthodox,1986-08-04,2.08,46.0,1.52,59.0,1.83,41.0,66.0,0.1,18,1986,8,4
3413,3413,Kevin Rosier,,2,6,0,70.0,275.0,71.55608591885442,Orthodox,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1986,10,7
3414,3414,Zach Rosol,,3,2,0,64.77079303675049,243.0,71.55608591885442,,1986-10-07,0.0,0.0,14.21,25.0,0.0,0.0,0.0,0.0,5,1986,10,7
3415,3415,Shannon Ross,The Turkish Delight,13,9,0,61.0,125.0,66.0,Switch,1989-05-12,5.96,39.0,7.39,55.0,0.0,0.0,100.0,0.0,22,1989,5,12
3416,3416,Nick Rossborough,Leatherface,26,19,1,71.0,205.0,71.55608591885442,,1981-11-18,2.8,35.0,4.33,35.0,0.0,0.0,100.0,0.0,46,1981,11,18
3417,3417,Kristian Rothaermel,,4,3,0,66.0,205.0,71.55608591885442,Open Stance,1972-01-31,0.75,50.0,2.49,41.0,0.0,0.0,0.0,0.0,7,1972,1,31
3418,3418,Ben Rothwell,,39,14,0,70.0,265.0,78.0,Orthodox,1981-10-17,3.71,42.0,4.63,47.0,0.68,34.0,70.0,0.4,53,1981,10,17
3419,3419,Rick Roufus,,4,6,0,66.0,207.0,71.55608591885442,Southpaw,1966-06-03,0.53,33.0,1.06,33.0,0.0,0.0,50.0,0.0,10,1966,6,3
3420,3420,Khalil Rountree Jr.,,15,7,1,67.0,205.0,76.0,Southpaw,1990-02-26,3.88,40.0,4.33,49.0,0.0,0.0,58.0,0.1,23,1990,2,26
3421,3421,Ronda Rousey,Rowdy,12,2,0,62.0,135.0,66.0,Orthodox,1987-02-01,4.17,52.0,4.14,44.0,6.26,68.0,50.0,4.8,14,1987,2,1
3422,3422,Ray Routh,,2,1,0,63.0,185.0,71.55608591885442,Orthodox,1986-10-07,0.54,21.0,3.22,28.0,2.69,33.0,0.0,0.0,3,1986,10,7
3423,3423,Roberta Rovel,Crusher,4,1,0,63.0,145.0,71.55608591885442,,1986-10-07,0.87,46.0,3.0,26.0,0.0,0.0,100.0,0.0,5,1986,10,7
3424,3424,Phil Rowe,The Fresh Prince,11,6,0,69.0,170.0,80.0,Orthodox,1990-07-18,3.5,50.0,4.12,51.0,0.52,36.0,50.0,0.3,17,1990,7,18
3425,3425,Cam Rowston,,14,3,0,69.0,185.0,78.0,Orthodox,1995-01-19,4.26,46.0,2.62,51.0,0.5,50.0,33.0,0.5,17,1995,1,19
3426,3426,Kain Royer,,2,2,0,64.77079303675049,185.0,71.55608591885442,,1986-10-07,0.0,0.0,1.63,14.0,0.0,0.0,0.0,4.1,4,1986,10,7
3427,3427,Brad Royster,,1,2,0,64.77079303675049,135.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1986,10,7
3428,3428,Brandon Royval,Raw Dawg,17,9,0,64.0,125.0,68.0,Southpaw,1992-08-16,5.54,41.0,4.25,43.0,0.65,75.0,45.0,1.1,26,1992,8,16
3429,3429,Jairzinho Rozenstruik,Bigi Boy,15,6,0,68.0,242.0,78.0,Orthodox,1988-03-17,3.48,48.0,2.63,52.0,0.0,0.0,72.0,0.0,21,1988,3,17
3430,3430,Mauricio Rua,Shogun,27,14,1,67.0,205.0,76.0,Orthodox,1981-11-25,3.57,50.0,2.79,54.0,2.01,48.0,49.0,0.7,42,1981,11,25
3431,3431,Murilo Rua,Ninja,20,13,1,66.0,185.0,71.55608591885442,Orthodox,1980-05-22,2.48,45.0,1.85,53.0,1.97,45.0,37.0,1.2,34,1980,5,22
3432,3432,Marco Ruas,King of the Streets,9,4,2,67.0,210.0,71.55608591885442,Orthodox,1961-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1961,1,23
3433,3433,Rodrigo Ruas,,4,5,1,65.0,185.0,71.55608591885442,Orthodox,1977-10-06,1.28,35.0,7.0,41.0,0.0,0.0,0.0,0.0,10,1977,10,6
3434,3434,Rodolfo Rubio Perez,Fito,10,16,1,60.0,145.0,71.55608591885442,Orthodox,1987-01-29,1.13,36.0,1.0,62.0,2.0,33.0,33.0,0.0,27,1987,1,29
3435,3435,Robert Ruchala,Faker,11,2,0,63.0,145.0,72.0,Switch,1998-05-15,2.27,35.0,3.27,57.0,2.0,33.0,0.0,0.0,13,1998,5,15
3436,3436,Gabe Ruediger,Godzilla,18,8,0,65.0,155.0,71.55608591885442,Orthodox,1977-08-29,1.7,31.0,5.16,41.0,2.04,11.0,28.0,0.0,26,1977,8,29
3437,3437,Mauricio Ruffy,,13,2,0,66.0,155.0,75.0,Orthodox,1996-06-17,4.19,58.0,4.09,58.0,0.0,0.0,85.0,0.0,15,1996,6,17
3438,3438,Eddie Ruiz,,1,1,0,62.0,155.0,71.55608591885442,Orthodox,1967-06-10,0.2,25.0,1.4,47.0,2.0,12.0,0.0,0.0,2,1967,6,10
3439,3439,Anthony Ruiz,El Toro,33,22,0,68.0,205.0,71.55608591885442,Orthodox,1977-11-03,2.56,64.0,1.67,28.0,1.43,31.0,21.0,0.0,55,1977,11,3
3440,3440,Paul Ruiz,,7,4,0,61.0,135.0,71.55608591885442,,1987-06-23,1.4,33.0,1.4,75.0,0.0,0.0,100.0,20.9,11,1987,6,23
3441,3441,Montserrat Conejo Ruiz,,10,5,0,55.0,115.0,61.0,Southpaw,1993-02-03,2.21,29.0,6.19,44.0,1.75,50.0,44.0,0.6,15,1993,2,3
3442,3442,Mike Russow,,15,3,1,67.0,255.0,73.0,Orthodox,1976-09-11,1.55,47.0,2.9,59.0,4.66,43.0,0.0,0.7,19,1976,9,11
3443,3443,Bas Rutten,El Guapo,28,4,1,67.0,205.0,71.55608591885442,Orthodox,1965-02-24,5.59,61.0,2.06,79.0,0.0,0.0,0.0,0.0,33,1965,2,24
3444,3444,Mashrabjon Ruzibaev,Black Junior,20,4,1,63.0,155.0,67.0,Orthodox,1996-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1996,2,16
3445,3445,Nursulton Ruziboev,Black,36,9,2,71.0,185.0,76.0,Orthodox,1993-11-19,2.59,46.0,2.89,48.0,0.75,66.0,33.0,0.0,47,1993,11,19
3446,3446,Casey Ryan,,7,3,0,64.77079303675049,185.0,71.55608591885442,,1987-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1987,6,27
3447,3447,Yusup Saadulaev,Maestro,16,4,1,61.0,135.0,71.55608591885442,,1985-03-31,0.57,45.0,0.96,66.0,5.73,60.0,0.0,1.0,21,1985,3,31
3448,3448,Cameron Saaiman,MSP,9,3,0,63.0,135.0,67.0,Southpaw,2000-12-20,5.3,46.0,4.14,51.0,0.89,28.0,47.0,0.7,12,2000,12,20
3449,3449,Pete Sabala,,3,15,0,64.77079303675049,135.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1986,10,7
3450,3450,Danny Sabatello,Italian Gangster,9,1,0,65.0,135.0,71.0,Orthodox,1993-03-31,2.07,57.0,0.2,25.0,3.0,75.0,100.0,1.0,10,1993,3,31
3451,3451,Pat Sabatini,,21,5,0,63.0,145.0,70.0,Orthodox,1990-11-09,1.69,59.0,1.09,50.0,4.48,50.0,50.0,1.5,26,1990,11,9
3452,3452,Amir Sadollah,,6,5,0,65.0,170.0,75.0,Orthodox,1980-08-27,4.71,46.0,3.55,60.0,0.57,27.0,60.0,0.3,11,1980,8,27
3453,3453,Nazim Sadykhov,Black Wolf,11,2,1,65.0,155.0,69.0,Southpaw,1994-05-16,4.79,49.0,5.49,49.0,1.1,45.0,72.0,0.2,14,1994,5,16
3454,3454,Frankie Saenz,,13,7,0,61.0,135.0,66.0,Orthodox,1980-08-12,3.94,47.0,3.5,52.0,1.74,31.0,61.0,0.1,20,1980,8,12
3455,3455,Terrance Saeteurn,Wrong Turn,8,2,0,61.0,125.0,67.0,Orthodox,1995-05-30,3.82,40.0,3.82,52.0,0.0,0.0,0.0,0.0,10,1995,5,30
3456,3456,Saparbeg Safarov,,9,3,0,67.0,185.0,78.0,Orthodox,1986-10-14,4.03,48.0,2.96,47.0,2.52,41.0,33.0,0.0,12,1986,10,14
3457,3457,Tarec Saffiedine,Sponge,16,7,0,65.0,170.0,70.0,Switch,1986-09-06,4.05,47.0,3.06,62.0,0.52,36.0,84.0,0.1,23,1986,9,6
3458,3458,Jason Saggo,,12,4,0,66.0,155.0,71.0,Orthodox,1985-11-23,2.5,39.0,2.94,52.0,2.33,40.0,23.0,0.0,16,1985,11,23
3459,3459,Kiru Sahota,,12,3,0,65.0,125.0,73.0,Orthodox,1995-05-28,4.05,52.0,2.64,41.0,0.92,33.0,50.0,0.5,15,1995,5,28
3460,3460,Tatsuya Saika,Yanbo,11,5,0,66.0,155.0,73.0,Orthodox,1990-09-18,6.67,44.0,9.91,43.0,0.0,0.0,66.0,0.0,16,1990,9,18
3461,3461,Mridul Saikia,Crusher,8,1,0,62.0,125.0,68.0,Orthodox,1997-05-09,0.91,28.0,2.74,36.0,0.0,0.0,0.0,0.0,9,1997,5,9
3462,3462,Kaushik Saikumar,The Pride of Chennai,5,1,0,65.0,135.0,71.0,Orthodox,1997-12-11,0.81,28.0,5.35,41.0,0.0,0.0,33.0,1.2,6,1997,12,11
3463,3463,Benoit Saint Denis,God of War,17,3,1,66.0,155.0,73.0,Southpaw,1995-12-18,5.62,58.0,4.09,42.0,4.19,35.0,72.0,1.8,21,1995,12,18
3464,3464,Ovince Saint Preux,,27,18,0,69.0,205.0,80.0,Southpaw,1983-04-08,3.03,47.0,3.33,47.0,1.09,36.0,67.0,0.5,45,1983,4,8
3465,3465,Lukasz Sajewski,Wookie,13,3,0,63.0,155.0,71.0,Orthodox,1990-11-27,2.06,35.0,3.88,57.0,1.01,25.0,66.0,0.0,16,1990,11,27
3466,3466,Yukio Sakaguchi,,6,7,0,64.0,185.0,71.55608591885442,Orthodox,1973-07-26,0.3,25.0,2.4,50.0,4.5,100.0,0.0,9.0,13,1973,7,26
3467,3467,Augusto Sakai,,16,5,1,69.0,265.0,77.0,Orthodox,1991-05-09,4.6,49.0,3.83,48.0,0.23,40.0,56.0,0.0,22,1991,5,9
3468,3468,Alessio Sakara,Legionarius,19,11,2,66.0,185.0,72.0,Orthodox,1981-09-02,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,32,1981,9,2
3469,3469,Wataru Sakata,,11,14,0,64.0,195.0,71.55608591885442,Southpaw,1973-03-11,1.11,61.0,2.08,31.0,0.0,0.0,0.0,0.0,25,1973,3,11
3470,3470,Gokhan Saki,The Rebel,1,2,0,66.0,205.0,73.0,Orthodox,1983-10-19,7.09,58.0,4.57,53.0,0.0,0.0,100.0,0.0,3,1983,10,19
3471,3471,Kazushi Sakuraba,The Gracie Hunter,26,17,2,66.0,185.0,71.55608591885442,Southpaw,1969-07-14,1.26,41.0,2.03,51.0,1.26,31.0,48.0,1.7,45,1969,7,14
3472,3472,Hayato Sakurai,Mach,38,13,2,62.0,168.0,71.55608591885442,Orthodox,1975-08-24,2.45,49.0,1.94,59.0,1.87,69.0,56.0,0.3,53,1975,8,24
3473,3473,Ryuta Sakurai,,24,24,6,62.0,183.0,71.55608591885442,Orthodox,1971-09-18,1.8,48.0,3.44,58.0,0.52,100.0,36.0,1.6,54,1971,9,18
3474,3474,Justin Salas,J-Bomb,12,7,0,63.0,155.0,70.0,Southpaw,1982-03-13,3.42,43.0,2.96,68.0,2.43,20.0,0.0,0.0,19,1982,3,13
3475,3475,Ivan Salaverry,,14,9,0,66.0,185.0,71.55608591885442,Orthodox,1971-01-11,3.01,47.0,1.19,76.0,0.49,18.0,36.0,2.5,23,1971,1,11
3476,3476,Roman Salazar,El Gallito,10,6,1,62.0,135.0,71.55608591885442,Orthodox,1988-02-21,1.95,39.0,2.89,57.0,1.77,18.0,50.0,0.0,17,1988,2,21
3477,3477,Luis Saldana,,16,7,1,66.0,145.0,73.0,Orthodox,1991-01-27,5.16,50.0,3.65,60.0,0.64,17.0,44.0,0.2,24,1991,1,27
3478,3478,John Salgado,Greco,4,8,1,65.0,170.0,71.55608591885442,,1986-10-07,0.99,50.0,1.86,40.0,0.0,0.0,50.0,0.0,13,1986,10,7
3479,3479,Muslim Salikhov,King of Kung Fu,22,6,0,66.0,170.0,70.0,Orthodox,1984-06-09,3.37,49.0,2.96,62.0,1.07,32.0,72.0,0.0,28,1984,6,9
3480,3480,Gabriel Salinas-Jones,,5,2,1,67.0,245.0,71.55608591885442,,1984-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1984,11,20
3481,3481,Brandon Saling,White Steel,8,6,0,65.0,170.0,71.55608591885442,,1986-01-28,2.88,40.0,6.08,20.0,0.0,0.0,57.0,0.0,14,1986,1,28
3482,3482,Quillan Salkilld,,11,1,0,66.0,155.0,75.0,Orthodox,1999-12-28,5.16,57.0,3.24,44.0,7.95,36.0,90.0,0.8,12,1999,12,28
3483,3483,Sean Salmon,,18,21,0,65.0,185.0,71.55608591885442,Southpaw,1977-09-11,1.49,33.0,2.03,65.0,4.06,50.0,0.0,0.0,39,1977,9,11
3484,3484,Boston Salmon,Boom Boom,6,3,0,64.0,135.0,69.0,Southpaw,1990-11-20,4.13,37.0,7.75,59.0,0.0,0.0,100.0,0.0,9,1990,11,20
3485,3485,John Salter,,14,3,0,67.0,185.0,74.0,Southpaw,1985-03-21,1.68,32.0,1.68,68.0,2.85,46.0,66.0,0.5,17,1985,3,21
3486,3486,Vinicius Salvador,,14,7,0,62.0,135.0,70.0,Southpaw,1996-07-24,5.48,43.0,6.5,48.0,0.36,11.0,86.0,0.0,21,1996,7,24
3487,3487,Dylan Salvador,,5,2,0,64.0,155.0,69.0,Southpaw,1993-05-20,4.34,37.0,11.57,46.0,0.0,0.0,0.0,0.0,7,1993,5,20
3488,3488,Josh Samman,Anqa,13,4,0,69.0,185.0,79.0,Orthodox,1988-03-14,2.08,52.0,2.47,34.0,1.09,33.0,33.0,0.4,17,1988,3,14
3489,3489,Johnny Sampaio,,3,1,0,63.0,170.0,71.55608591885442,Orthodox,1975-09-11,1.32,40.0,2.64,50.0,9.89,50.0,0.0,9.9,4,1975,9,11
3490,3490,Josh Sampo,The Gremlin,11,5,0,59.0,125.0,64.0,Orthodox,1984-07-24,1.99,36.0,2.96,55.0,1.06,33.0,40.0,2.1,16,1984,7,24
3491,3491,Josh San Diego,JSD,8,3,0,65.0,135.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1986,10,7
3492,3492,Samuel Sanches,The Prodigy,11,1,0,65.0,155.0,74.0,Orthodox,2003-01-28,5.95,75.0,0.0,100.0,0.0,0.0,100.0,0.0,12,2003,1,28
3493,3493,Diego Sanchez,Nightmare,31,13,0,65.0,170.0,72.0,Southpaw,1981-12-31,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,44,1981,12,31
3494,3494,Eddie Sanchez,The Manic Hispanic,15,8,0,68.0,230.0,74.0,Orthodox,1982-11-04,3.45,43.0,3.3,43.0,1.13,26.0,42.0,0.0,23,1982,11,4
3495,3495,Julian Sanchez,,0,1,0,69.0,300.0,71.55608591885442,Orthodox,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1986,10,7
3496,3496,Bobby Sanchez,The Kid,10,35,0,62.0,155.0,71.55608591885442,Orthodox,1989-12-15,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,45,1989,12,15
3497,3497,Donald Sanchez,,31,17,0,65.0,145.0,71.55608591885442,,1984-08-18,0.58,50.0,1.16,55.0,0.0,0.0,50.0,0.0,48,1984,8,18
3498,3498,Joby Sanchez,,11,4,0,61.0,135.0,68.0,Orthodox,1991-06-24,3.22,36.0,2.82,63.0,0.95,71.0,51.0,0.4,15,1991,6,24
3499,3499,Emmanuel Sanchez,El Matador,15,3,0,64.0,145.0,71.0,,1990-08-11,4.45,35.0,4.17,55.0,0.25,6.0,16.0,0.5,18,1990,8,11
3500,3500,Erick Sanchez,,8,3,0,65.0,145.0,71.55608591885442,,1990-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1990,10,4
3501,3501,Andrew Sanchez,El Dirte,13,7,0,67.0,185.0,74.0,Orthodox,1988-04-08,4.3,43.0,5.1,50.0,2.55,36.0,100.0,0.0,20,1988,4,8
3502,3502,Robert Sanchez,Littlefury,8,2,0,61.0,125.0,66.0,Orthodox,1986-03-05,0.96,40.0,1.78,46.0,3.61,62.0,50.0,0.7,10,1986,3,5
3503,3503,Jesse Sanders,,23,7,0,66.0,170.0,71.55608591885442,Orthodox,1986-10-07,0.0,0.0,6.45,35.0,0.0,0.0,50.0,0.0,30,1986,10,7
3504,3504,Luke Sanders,Cool Hand,13,5,0,61.0,135.0,67.0,Southpaw,1985-12-12,6.61,52.0,4.37,50.0,0.71,30.0,72.0,0.2,18,1985,12,12
3505,3505,Jerrod Sanders,J-Reazie,16,3,1,63.0,135.0,72.0,Orthodox,1979-10-01,0.88,64.0,1.14,46.0,2.2,33.0,50.0,1.6,20,1979,10,1
3506,3506,Cory Sandhagen,,18,6,0,66.0,135.0,70.0,Switch,1992-04-20,4.86,45.0,3.47,56.0,1.15,34.0,56.0,0.2,24,1992,4,20
3507,3507,Hugo Sandoval,,2,3,0,64.77079303675049,135.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1986,10,7
3508,3508,Raul Sandoval,,3,3,0,64.77079303675049,130.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1986,10,7
3509,3509,Joseph Sandoval,,7,7,0,62.0,135.0,71.55608591885442,Southpaw,1986-05-11,1.82,42.0,12.12,60.0,0.0,0.0,0.0,0.0,14,1986,5,11
3510,3510,Hector Sandoval,Kid Alex,14,4,0,57.0,125.0,64.0,Orthodox,1986-07-19,3.31,52.0,2.33,65.0,3.49,25.0,71.0,1.4,18,1986,7,19
3511,3511,Chris Sanford,,5,1,0,66.0,185.0,71.55608591885442,Orthodox,1968-03-12,0.23,50.0,3.22,17.0,0.0,0.0,0.0,3.5,6,1968,3,12
3512,3512,Roldan Sangcha'an,The Executioner,4,2,0,59.0,125.0,71.55608591885442,Orthodox,1990-12-04,2.71,46.0,2.15,51.0,1.94,60.0,68.0,0.0,6,1990,12,4
3513,3513,Yuhi Sano,,0,4,0,66.0,243.0,71.55608591885442,Orthodox,1965-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1965,2,2
3514,3514,Martin Sano,Spartan,4,3,1,66.0,170.0,75.0,Orthodox,1991-05-30,4.0,33.0,12.0,40.0,0.0,0.0,0.0,0.0,8,1991,5,30
3515,3515,Jonathan Santa Maria,,3,4,0,64.0,125.0,71.55608591885442,,1986-10-07,3.6,51.0,2.53,74.0,0.0,0.0,80.0,0.0,7,1986,10,7
3516,3516,Duda Santana,Cowboyzinha,3,1,0,62.0,145.0,73.0,Orthodox,1996-01-10,6.01,39.0,2.72,73.0,6.44,60.0,0.0,0.0,4,1996,1,10
3517,3517,Shaheen Santana,Shazam,6,1,0,67.0,155.0,75.0,Orthodox,1991-06-04,0.82,42.0,1.65,40.0,0.0,0.0,0.0,2.8,7,1991,6,4
3518,3518,Neemias Santana,,7,3,1,68.0,185.0,76.0,Orthodox,1996-07-10,1.67,34.0,2.0,52.0,0.0,0.0,0.0,0.0,11,1996,7,10
3519,3519,Sean Santella,Shorty Rock,17,6,1,60.0,125.0,71.55608591885442,,1984-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1984,10,25
3520,3520,Jorge Santiago,The Sandman,25,12,0,67.0,170.0,75.0,Orthodox,1980-10-09,1.69,35.0,2.62,56.0,0.58,30.0,52.0,0.8,37,1980,10,9
3521,3521,Mike Santiago,,19,12,0,65.0,145.0,69.0,Orthodox,1989-07-28,3.44,49.0,3.58,36.0,2.66,50.0,53.0,1.1,31,1989,7,28
3522,3522,Will Santiago,The Brown Bomber,9,5,0,62.0,185.0,71.55608591885442,Orthodox,1983-02-08,1.47,39.0,5.53,56.0,1.0,50.0,100.0,0.0,14,1983,2,8
3523,3523,Richie Santiago,The Milford Mauler,7,2,0,62.0,135.0,67.0,Southpaw,1992-10-10,3.87,49.0,4.87,42.0,0.0,0.0,25.0,0.0,9,1992,10,10
3524,3524,Jose Santibanez,,10,3,0,64.77079303675049,155.0,71.55608591885442,,1980-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1980,1,18
3525,3525,Art Santore,Pachuco,18,8,0,68.0,185.0,71.55608591885442,,1972-10-26,1.4,12.0,7.31,52.0,0.0,0.0,100.0,0.0,26,1972,10,26
3526,3526,Adriano Santos,,0,1,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1986,10,7
3527,3527,Paulo Santos,,0,3,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1986,10,7
3528,3528,Evangelista Santos,Cyborg,21,18,0,65.0,170.0,76.0,Orthodox,1977-12-12,3.94,36.0,6.01,49.0,0.78,100.0,50.0,0.4,39,1977,12,12
3529,3529,Luis Santos,,63,10,1,67.0,170.0,71.55608591885442,Southpaw,1980-01-02,4.4,57.0,4.0,64.0,0.0,0.0,0.0,0.0,74,1980,1,2
3530,3530,Iliarde Santos,,30,13,1,60.0,125.0,67.0,Orthodox,1980-09-25,3.0,30.0,6.1,57.0,1.66,23.0,83.0,0.0,44,1980,9,25
3531,3531,Leonardo Santos,,18,7,1,66.0,155.0,75.0,Orthodox,1980-02-05,2.82,46.0,3.4,54.0,0.88,25.0,86.0,0.2,26,1980,2,5
3532,3532,Thiago Santos,Marreta,22,11,0,68.0,205.0,76.0,Orthodox,1984-01-07,3.72,48.0,2.57,53.0,0.88,33.0,65.0,0.1,33,1984,1,7
3533,3533,Bruno Santos,Carioca,15,2,0,64.0,185.0,71.55608591885442,Orthodox,1987-07-17,1.18,46.0,2.27,56.0,3.0,37.0,66.0,0.3,17,1987,7,17
3534,3534,Andre Santos,Chatuba,38,10,0,66.0,170.0,71.55608591885442,,1986-10-07,2.77,34.0,4.17,41.0,2.5,29.0,75.0,0.0,48,1986,10,7
3535,3535,Gleristone Santos,Toninho Furia,33,7,0,64.0,145.0,71.55608591885442,,1988-08-20,3.4,31.0,4.4,64.0,0.0,0.0,75.0,0.0,40,1988,8,20
3536,3536,Yana Santos,,17,8,1,61.0,135.0,68.0,Orthodox,1989-11-11,4.41,57.0,3.12,52.0,0.78,47.0,51.0,0.1,26,1989,11,11
3537,3537,Taila Santos,,19,3,0,61.0,125.0,68.0,Orthodox,1993-06-22,3.39,48.0,2.64,58.0,2.0,76.0,86.0,1.1,22,1993,6,22
3538,3538,Marilia Santos,Chocolate,10,3,0,59.0,125.0,71.55608591885442,Orthodox,1992-12-12,4.4,54.0,4.07,53.0,1.0,100.0,66.0,1.0,13,1992,12,12
3539,3539,Edivan Santos,Pe De Sapo,12,3,1,70.0,248.0,78.0,Orthodox,1992-05-03,1.55,48.0,7.09,26.0,0.0,0.0,25.0,0.0,16,1992,5,3
3540,3540,Daniel Santos,Willycat,14,2,0,62.0,145.0,67.0,Orthodox,1995-03-12,4.76,40.0,5.03,51.0,3.01,40.0,73.0,0.0,16,1995,3,12
3541,3541,Gabriel Santos,Mosquitinho,12,2,0,64.0,145.0,70.0,Orthodox,1996-11-28,4.35,60.0,4.31,45.0,3.8,54.0,87.0,1.2,14,1996,11,28
3542,3542,Luana Santos,,10,2,0,61.0,135.0,67.0,Orthodox,2000-04-16,2.99,52.0,2.93,63.0,2.17,47.0,85.0,1.2,12,2000,4,16
3543,3543,Djorden Santos,Shakur,11,2,0,66.0,185.0,75.0,Orthodox,1997-08-01,7.0,44.0,5.98,48.0,0.67,33.0,86.0,0.0,13,1997,8,1
3544,3544,Mairon Santos,The Legend,18,1,0,62.0,145.0,72.0,Orthodox,2000-06-10,3.33,48.0,2.24,65.0,0.0,0.0,69.0,0.0,19,2000,6,10
3545,3545,Nick Sanzo,,1,1,0,64.0,190.0,71.55608591885442,,1963-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1963,1,16
3546,3546,Bob Sapp,The Beast,11,20,0,71.0,350.0,71.55608591885442,Orthodox,1974-09-22,3.19,55.0,1.88,49.0,0.58,100.0,72.0,0.0,31,1974,9,22
3547,3547,Daniel Sarafian,,10,6,0,64.0,185.0,73.0,Orthodox,1982-08-21,2.23,46.0,3.1,58.0,0.36,7.0,53.0,0.7,16,1982,8,21
3548,3548,Jeka Saragih,,14,5,0,63.0,145.0,69.0,Orthodox,1995-01-01,2.75,50.0,2.82,40.0,2.17,80.0,66.0,0.5,19,1995,1,1
3549,3549,Diego Saraiva,The Octopus,22,20,1,61.0,155.0,71.55608591885442,Orthodox,1982-04-23,1.64,32.0,3.58,62.0,1.33,40.0,0.0,0.7,43,1982,4,23
